genomeSize	err_rate	QV	gsize	N50	ctgn	L50
3380000	0.228	36.5989	4669554	4657681	3	1
3380000	0.232	36.6077	4669569	4657696	3	1
3380000	0.234	36.6096	4669573	4657700	3	1
3380000	0.236	36.6105	4669573	4657700	3	1
3380000	0.238	36.6081	4669575	4657702	3	1
3380000	0.242	36.6374	4669560	4657687	3	1
3380000	0.244	36.6365	4669561	4657688	3	1
3380000	0.248	36.6227	4669589	4657716	3	1
3380000	0.246	36.6437	4669570	4657697	3	1
3380000	0.252	36.6239	4669588	4657715	3	1
3380000	0.254	36.6262	4669588	4657715	3	1
3385000	0.220	36.5969	4669525	4657652	3	1
3380000	0.256	36.6372	4669598	4657725	3	1
3385000	0.222	36.6017	4669523	4657650	3	1
3380000	0.258	36.5315	4683432	4671559	3	1
3385000	0.224	36.5979	4669540	4657667	3	1
3385000	0.226	36.6057	4669546	4657673	3	1
3385000	0.228	36.601	4669556	4657683	3	1
3385000	0.230	36.6079	4669562	4657689	3	1
3385000	0.232	36.6067	4669567	4657694	3	1
3385000	0.234	36.6119	4669571	4657698	3	1
3385000	0.236	36.6117	4669569	4657696	3	1
3385000	0.238	36.6093	4669571	4657698	3	1
3385000	0.240	36.6315	4669560	4657687	3	1
3385000	0.242	36.6384	4669558	4657685	3	1
3385000	0.244	36.6374	4669559	4657686	3	1
3385000	0.246	36.6415	4669573	4657700	3	1
3385000	0.248	36.6205	4669592	4657719	3	1
3385000	0.250	36.6258	4669592	4657719	3	1
3385000	0.252	36.6229	4669593	4657720	3	1
3385000	0.254	36.6291	4669592	4657719	3	1
3390000	0.220	36.5932	4669526	4657653	3	1
3385000	0.256	36.6384	4669600	4657727	3	1
3385000	0.258	36.5326	4683435	4671562	3	1
3390000	0.222	36.5988	4669526	4657653	3	1
3390000	0.224	36.5979	4669542	4657669	3	1
3385000	0.260	36.5111	4683442	4671569	3	1
3390000	0.226	36.6057	4669546	4657673	3	1
3390000	0.228	36.601	4669556	4657683	3	1
3390000	0.230	36.6086	4669562	4657689	3	1
3390000	0.232	36.6077	4669565	4657692	3	1
3390000	0.234	36.6129	4669567	4657694	3	1
3390000	0.236	36.6131	4669566	4657693	3	1
3390000	0.238	36.6107	4669570	4657697	3	1
3390000	0.240	36.6377	4669559	4657686	3	1
3390000	0.242	36.6446	4669557	4657684	3	1
3390000	0.244	36.6437	4669559	4657686	3	1
3390000	0.246	36.6477	4669573	4657700	3	1
3390000	0.248	36.6267	4669592	4657719	3	1
3390000	0.250	36.632	4669592	4657719	3	1
3390000	0.252	36.6291	4669593	4657720	3	1
3390000	0.254	36.6353	4669594	4657721	3	1
3395000	0.220	36.5946	4669526	4657653	3	1
3390000	0.256	36.6447	4669603	4657730	3	1
3395000	0.222	36.6003	4669526	4657653	3	1
3390000	0.258	36.5387	4683436	4671563	3	1
3390000	0.260	36.5145	4683442	4671569	3	1
3395000	0.224	36.5996	4669544	4657671	3	1
3395000	0.226	36.6072	4669546	4657673	3	1
3395000	0.228	36.601	4669556	4657683	3	1
3395000	0.230	36.6086	4669559	4657686	3	1
3395000	0.232	36.6077	4669564	4657691	3	1
3395000	0.234	36.6129	4669566	4657693	3	1
3395000	0.236	36.6131	4669565	4657692	3	1
3395000	0.238	36.6107	4669568	4657695	3	1
3395000	0.240	36.6377	4669558	4657685	3	1
3395000	0.242	36.6446	4669559	4657686	3	1
3395000	0.244	36.6437	4669560	4657687	3	1
3395000	0.246	36.6477	4669572	4657699	3	1
3395000	0.248	36.6267	4669591	4657718	3	1
3395000	0.250	36.632	4669591	4657718	3	1
3395000	0.252	36.6291	4669591	4657718	3	1
3395000	0.254	36.6353	4669592	4657719	3	1
3395000	0.256	36.6447	4669601	4657728	3	1
3395000	0.258	36.5387	4683434	4671561	3	1
3395000	0.260	36.5145	4683440	4671567	3	1
3400000	0.222	36.6003	4669524	4657651	3	1
3400000	0.224	36.5996	4669544	4657671	3	1
3400000	0.226	36.6072	4669547	4657674	3	1
3400000	0.228	36.601	4669558	4657685	3	1
3400000	0.232	36.6074	4669566	4657693	3	1
3400000	0.234	36.6129	4669567	4657694	3	1
3400000	0.236	36.6131	4669565	4657692	3	1
3400000	0.238	36.6107	4669569	4657696	3	1
3400000	0.242	36.6446	4669561	4657688	3	1
3400000	0.244	36.6437	4669560	4657687	3	1
3400000	0.246	36.6477	4669573	4657700	3	1
3400000	0.248	36.6267	4669591	4657718	3	1
3400000	0.252	36.6291	4669589	4657716	3	1
3400000	0.254	36.6353	4669590	4657717	3	1
3400000	0.256	36.6447	4669602	4657729	3	1
3405000	0.220	36.5943	4669526	4657653	3	1
3405000	0.222	36.6003	4669525	4657652	3	1
3400000	0.258	36.5387	4683436	4671563	3	1
3405000	0.224	36.5996	4669541	4657668	3	1
3405000	0.226	36.6072	4669547	4657674	3	1
3405000	0.228	36.601	4669555	4657682	3	1
3405000	0.230	36.6079	4669561	4657688	3	1
3405000	0.232	36.6074	4669564	4657691	3	1
3405000	0.234	36.6131	4669569	4657696	3	1
3405000	0.236	36.6131	4669565	4657692	3	1
3405000	0.238	36.6107	4669568	4657695	3	1
3405000	0.240	36.6377	4669558	4657685	3	1
3030000	0.223	36.5803	4669433	4657560	3	1
3000000	0.223	36.5791	4669437	4657564	3	1
3000000	0.229	36.5813	4669467	4657594	3	1
3015000	0.223	36.5836	4669440	4657567	3	1
3030000	0.229	36.5822	4669462	4657589	3	1
3015000	0.229	36.5825	4669467	4657594	3	1
3000000	0.235	36.5806	4669463	4657590	3	1
3000000	0.241	36.5893	4669467	4657594	3	1
3000000	0.247	36.5907	4669472	4657599	3	1
3015000	0.235	36.5829	4669467	4657594	3	1
3000000	0.253	36.61	4669489	4657616	3	1
3000000	0.259	36.4528	4683390	4671517	3	1
3015000	0.247	36.5914	4669467	4657594	3	1
3015000	0.241	36.5907	4669464	4657591	3	1
3015000	0.259	36.4544	4683389	4671516	3	1
3015000	0.253	36.6102	4669483	4657610	3	1
3030000	0.235	36.5839	4669468	4657595	3	1
3030000	0.241	36.5917	4669472	4657599	3	1
3030000	0.247	36.5962	4669477	4657604	3	1
3045000	0.223	36.5834	4669437	4657564	3	1
3045000	0.229	36.5888	4669461	4657588	3	1
3030000	0.253	36.613	4669491	4657618	3	1
3030000	0.259	36.4578	4683395	4671522	3	1
3045000	0.235	36.5886	4669463	4657590	3	1
3045000	0.241	36.6002	4669463	4657590	3	1
3045000	0.247	36.6028	4669477	4657604	3	1
3045000	0.253	36.615	4669489	4657616	3	1
3060000	0.229	36.5874	4669465	4657592	3	1
3060000	0.223	36.5829	4669448	4657575	3	1
3060000	0.247	36.6047	4669480	4657607	3	1
3045000	0.259	36.462	4683395	4671522	3	1
3060000	0.235	36.5895	4669465	4657592	3	1
3060000	0.241	36.5988	4669473	4657600	3	1
3060000	0.253	36.6171	4669495	4657622	3	1
3060000	0.259	36.4624	4683401	4671528	3	1
3075000	0.229	36.5843	4669459	4657586	3	1
3075000	0.223	36.581	4669442	4657569	3	1
3075000	0.235	36.5895	4669463	4657590	3	1
3075000	0.241	36.6019	4669466	4657593	3	1
3075000	0.259	36.4633	4683402	4671529	3	1
3075000	0.253	36.6176	4669497	4657624	3	1
3090000	0.223	36.5787	4669441	4657568	3	1
3090000	0.229	36.5862	4669458	4657585	3	1
3075000	0.247	36.6099	4669477	4657604	3	1
3090000	0.235	36.5903	4669466	4657593	3	1
3090000	0.241	36.6009	4669468	4657595	3	1
3090000	0.253	36.6181	4669498	4657625	3	1
3090000	0.247	36.609	4669482	4657609	3	1
3090000	0.259	36.5231	4683388	4671515	3	1
3105000	0.223	36.5834	4669446	4657573	3	1
3105000	0.229	36.5888	4669458	4657585	3	1
3120000	0.223	36.5841	4669452	4657579	3	1
3135000	0.223	36.5841	4669450	4657577	3	1
3105000	0.235	36.5938	4669470	4657597	3	1
3120000	0.229	36.5905	4669460	4657587	3	1
3105000	0.241	36.608	4669461	4657588	3	1
3120000	0.235	36.5948	4669471	4657598	3	1
3120000	0.241	36.6071	4669462	4657589	3	1
3105000	0.247	36.6142	4669483	4657610	3	1
3120000	0.247	36.6147	4669482	4657609	3	1
3105000	0.253	36.6238	4669492	4657619	3	1
3120000	0.253	36.624	4669489	4657616	3	1
3120000	0.259	36.5319	4683382	4671509	3	1
3105000	0.259	36.531	4683385	4671512	3	1
3135000	0.229	36.5893	4669465	4657592	3	1
3135000	0.235	36.591	4669470	4657597	3	1
3135000	0.241	36.6057	4669474	4657601	3	1
3135000	0.247	36.6142	4669487	4657614	3	1
3135000	0.253	36.6266	4669495	4657622	3	1
3135000	0.259	36.5328	4683385	4671512	3	1
3150000	0.223	36.5816	4669523	4657650	3	1
3150000	0.241	36.6045	4669544	4657671	3	1
3150000	0.235	36.5889	4669542	4657669	3	1
3150000	0.229	36.5908	4669540	4657667	3	1
3150000	0.247	36.6114	4669557	4657684	3	1
3150000	0.253	36.6226	4669564	4657691	3	1
3150000	0.259	36.5354	4683390	4671517	3	1
3165000	0.223	36.5846	4669524	4657651	3	1
3165000	0.229	36.5917	4669538	4657665	3	1
3165000	0.235	36.5854	4669544	4657671	3	1
3165000	0.241	36.6036	4669539	4657666	3	1
3165000	0.247	36.6103	4669556	4657683	3	1
3165000	0.253	36.6245	4669562	4657689	3	1
3165000	0.259	36.5345	4683388	4671515	3	1
3180000	0.229	36.5889	4669541	4657668	3	1
3180000	0.223	36.5832	4669522	4657649	3	1
3180000	0.235	36.5861	4669546	4657673	3	1
3180000	0.241	36.6072	4669547	4657674	3	1
3180000	0.247	36.6093	4669561	4657688	3	1
3180000	0.253	36.6224	4669566	4657693	3	1
3180000	0.259	36.531	4683395	4671522	3	1
3195000	0.223	36.5835	4669522	4657649	3	1
3195000	0.229	36.591	4669539	4657666	3	1
3195000	0.235	36.5884	4669548	4657675	3	1
3195000	0.241	36.6067	4669554	4657681	3	1
3195000	0.247	36.6086	4669568	4657695	3	1
3195000	0.253	36.6193	4669570	4657697	3	1
3210000	0.223	36.5863	4669526	4657653	3	1
3210000	0.229	36.5906	4669544	4657671	3	1
3195000	0.259	36.5293	4683404	4671531	3	1
3210000	0.235	36.5861	4669555	4657682	3	1
3210000	0.241	36.6043	4669560	4657687	3	1
3210000	0.247	36.6069	4669569	4657696	3	1
3210000	0.253	36.6198	4669572	4657699	3	1
3225000	0.223	36.5882	4669521	4657648	3	1
3225000	0.229	36.5887	4669544	4657671	3	1
3240000	0.223	36.5884	4669524	4657651	3	1
3225000	0.235	36.5901	4669551	4657678	3	1
3210000	0.259	36.5298	4683407	4671534	3	1
3225000	0.241	36.6055	4669557	4657684	3	1
3225000	0.247	36.6124	4669569	4657696	3	1
3240000	0.229	36.5891	4669543	4657670	3	1
3225000	0.259	36.5277	4683406	4671533	3	1
3225000	0.253	36.62	4669567	4657694	3	1
3240000	0.235	36.5901	4669547	4657674	3	1
3240000	0.241	36.625	4669536	4657663	3	1
3240000	0.247	36.6126	4669559	4657686	3	1
3240000	0.253	36.6148	4669571	4657698	3	1
3240000	0.259	36.5368	4683406	4671533	3	1
3255000	0.223	36.588	4669531	4657658	3	1
3255000	0.229	36.5939	4669548	4657675	3	1
3255000	0.235	36.5922	4669551	4657678	3	1
3255000	0.241	36.6252	4669544	4657671	3	1
3255000	0.247	36.616	4669567	4657694	3	1
3255000	0.253	36.6193	4669576	4657703	3	1
3255000	0.259	36.5447	4683413	4671540	3	1
3270000	0.229	36.5925	4669555	4657682	3	1
3270000	0.223	36.5837	4669536	4657663	3	1
3270000	0.235	36.5925	4669558	4657685	3	1
3270000	0.241	36.6272	4669553	4657680	3	1
3270000	0.253	36.6162	4669587	4657714	3	1
3285000	0.223	36.5849	4669533	4657660	3	1
3285000	0.229	36.5958	4669556	4657683	3	1
3270000	0.247	36.6079	4669582	4657709	3	1
3270000	0.259	36.5396	4683424	4671551	3	1
3285000	0.247	36.6105	4669587	4657714	3	1
3285000	0.241	36.6272	4669552	4657679	3	1
3285000	0.253	36.6167	4669584	4657711	3	1
3285000	0.235	36.5911	4669560	4657687	3	1
3285000	0.259	36.5422	4683422	4671549	3	1
3300000	0.223	36.5903	4669537	4657664	3	1
3300000	0.229	36.5948	4669553	4657680	3	1
3300000	0.235	36.5958	4669560	4657687	3	1
3300000	0.241	36.6257	4669549	4657676	3	1
3300000	0.247	36.6055	4669586	4657713	3	1
3300000	0.253	36.6158	4669585	4657712	3	1
3315000	0.223	36.5908	4669532	4657659	3	1
3300000	0.259	36.538	4683424	4671551	3	1
3315000	0.229	36.5963	4669550	4657677	3	1
3315000	0.247	36.6058	4669588	4657715	3	1
3315000	0.253	36.6153	4669587	4657714	3	1
3315000	0.259	36.537	4683423	4671550	3	1
3315000	0.241	36.6279	4669553	4657680	3	1
3315000	0.235	36.597	4669554	4657681	3	1
3330000	0.223	36.592	4669534	4657661	3	1
3330000	0.229	36.5939	4669554	4657681	3	1
3330000	0.241	36.6267	4669551	4657678	3	1
3330000	0.253	36.6236	4669578	4657705	3	1
3330000	0.247	36.6146	4669581	4657708	3	1
3345000	0.235	36.5984	4669560	4657687	3	1
3330000	0.235	36.596	4669555	4657682	3	1
3345000	0.223	36.5969	4669531	4657658	3	1
3330000	0.259	36.5394	4683424	4671551	3	1
3345000	0.253	36.6258	4669582	4657709	3	1
3345000	0.247	36.6198	4669583	4657710	3	1
3360000	0.223	36.6015	4669540	4657667	3	1
3345000	0.241	36.6305	4669551	4657678	3	1
3345000	0.229	36.596	4669558	4657685	3	1
3345000	0.259	36.5408	4683426	4671553	3	1
3360000	0.229	36.6005	4669559	4657686	3	1
3360000	0.235	36.602	4669567	4657694	3	1
3360000	0.247	36.6212	4669583	4657710	3	1
3360000	0.241	36.6315	4669551	4657678	3	1
3360000	0.253	36.6238	4669581	4657708	3	1
3360000	0.259	36.5412	4683426	4671553	3	1
3375000	0.223	36.5989	4669542	4657669	3	1
3375000	0.229	36.5984	4669565	4657692	3	1
3375000	0.235	36.6046	4669568	4657695	3	1
3375000	0.241	36.6322	4669553	4657680	3	1
3375000	0.247	36.6219	4669585	4657712	3	1
3375000	0.253	36.625	4669586	4657713	3	1
3390000	0.223	36.6015	4669544	4657671	3	1
3390000	0.235	36.6084	4669566	4657693	3	1
3390000	0.229	36.5991	4669562	4657689	3	1
3405000	0.223	36.6031	4669545	4657672	3	1
3405000	0.229	36.5991	4669559	4657686	3	1
3375000	0.259	36.5373	4683428	4671555	3	1
3390000	0.241	36.6393	4669550	4657677	3	1
3405000	0.235	36.6084	4669565	4657692	3	1
3390000	0.247	36.626	4669587	4657714	3	1
3405000	0.241	36.6393	4669554	4657681	3	1
3405000	0.244	36.6437	4669562	4657689	3	1
3390000	0.259	36.5434	4683432	4671559	3	1
3405000	0.247	36.626	4669587	4657714	3	1
3390000	0.253	36.6324	4669591	4657718	3	1
3405000	0.253	36.6348	4669589	4657716	3	1
3405000	0.259	36.5452	4683435	4671562	3	1
3420000	0.223	36.6027	4669546	4657673	3	1
3420000	0.226	36.6064	4669546	4657673	3	1
3420000	0.229	36.5986	4669558	4657685	3	1
3420000	0.232	36.6065	4669565	4657692	3	1
3420000	0.235	36.6074	4669567	4657694	3	1
3420000	0.238	36.6098	4669572	4657699	3	1
3420000	0.241	36.6377	4669554	4657681	3	1
3420000	0.244	36.642	4669562	4657689	3	1
3420000	0.247	36.6255	4669587	4657714	3	1
3420000	0.253	36.6315	4669589	4657716	3	1
3435000	0.220	36.5943	4669522	4657649	3	1
3435000	0.223	36.6034	4669544	4657671	3	1
3420000	0.259	36.4815	4683451	4671578	3	1
3420000	0.256	36.6437	4669600	4657727	3	1
3435000	0.226	36.6102	4669545	4657672	3	1
3435000	0.232	36.6034	4669567	4657694	3	1
3435000	0.238	36.6086	4669574	4657701	3	1
3435000	0.235	36.6074	4669566	4657693	3	1
3435000	0.229	36.5984	4669556	4657683	3	1
3435000	0.253	36.6363	4669589	4657716	3	1
3435000	0.259	36.4827	4683452	4671579	3	1
3435000	0.241	36.6415	4669555	4657682	3	1
3450000	0.220	36.596	4669522	4657649	3	1
3435000	0.247	36.632	4669591	4657718	3	1
3450000	0.223	36.6057	4669542	4657669	3	1
3435000	0.256	36.6444	4669603	4657730	3	1
3435000	0.244	36.6461	4669562	4657689	3	1
3435000	0.250	36.6356	4669591	4657718	3	1
3450000	0.226	36.6138	4669543	4657670	3	1
3450000	0.229	36.5998	4669561	4657688	3	1
3450000	0.232	36.6036	4669566	4657693	3	1
3450000	0.235	36.6081	4669569	4657696	3	1
3450000	0.238	36.61	4669580	4657707	3	1
3450000	0.241	36.6427	4669562	4657689	3	1
3450000	0.244	36.648	4669569	4657696	3	1
3450000	0.247	36.6329	4669593	4657720	3	1
3465000	0.220	36.5972	4669527	4657654	3	1
3465000	0.229	36.6008	4669563	4657690	3	1
3450000	0.250	36.636	4669588	4657715	3	1
3450000	0.259	36.4866	4683456	4671583	3	1
3465000	0.226	36.6136	4669548	4657675	3	1
3465000	0.223	36.6069	4669544	4657671	3	1
3450000	0.253	36.6355	4669589	4657716	3	1
3450000	0.256	36.6475	4669600	4657727	3	1
3465000	0.232	36.5994	4669568	4657695	3	1
3465000	0.235	36.6065	4669572	4657699	3	1
3465000	0.253	36.6372	4669593	4657720	3	1
3480000	0.223	36.6062	4669541	4657668	3	1
3465000	0.238	36.6074	4669581	4657708	3	1
3465000	0.256	36.6492	4669606	4657733	3	1
3465000	0.247	36.632	4669590	4657717	3	1
3465000	0.244	36.6456	4669571	4657698	3	1
3465000	0.259	36.487	4683458	4671585	3	1
3465000	0.241	36.6401	4669563	4657690	3	1
3465000	0.250	36.6344	4669588	4657715	3	1
3480000	0.226	36.6136	4669548	4657675	3	1
3480000	0.229	36.6008	4669565	4657692	3	1
3480000	0.232	36.5994	4669568	4657695	3	1
3480000	0.235	36.6088	4669573	4657700	3	1
3480000	0.238	36.6089	4669582	4657709	3	1
3480000	0.241	36.6401	4669566	4657693	3	1
3480000	0.244	36.6456	4669568	4657695	3	1
3480000	0.247	36.6322	4669589	4657716	3	1
3480000	0.253	36.6394	4669590	4657717	3	1
3480000	0.256	36.6511	4669602	4657729	3	1
3495000	0.220	36.5996	4669530	4657657	3	1
3495000	0.229	36.6003	4669567	4657694	3	1
3480000	0.259	36.4847	4683453	4671580	3	1
3495000	0.226	36.6138	4669550	4657677	3	1
3495000	0.223	36.6041	4669538	4657665	3	1
3495000	0.235	36.6091	4669577	4657704	3	1
3495000	0.232	36.6027	4669573	4657700	3	1
3495000	0.238	36.6098	4669583	4657710	3	1
3495000	0.241	36.642	4669570	4657697	3	1
3495000	0.244	36.6475	4669574	4657701	3	1
3495000	0.247	36.6336	4669592	4657719	3	1
3495000	0.250	36.6375	4669590	4657717	3	1
3495000	0.253	36.6384	4669592	4657719	3	1
3495000	0.256	36.6511	4669603	4657730	3	1
3495000	0.259	36.4852	4683456	4671583	3	1
3510000	0.220	36.6074	4669539	4657666	3	1
3510000	0.223	36.6031	4669543	4657670	3	1
3510000	0.226	36.611	4669552	4657679	3	1
3510000	0.229	36.602	4669569	4657696	3	1
3510000	0.232	36.602	4669576	4657703	3	1
3510000	0.235	36.6084	4669579	4657706	3	1
3510000	0.238	36.611	4669584	4657711	3	1
3510000	0.241	36.6422	4669567	4657694	3	1
3510000	0.244	36.6492	4669571	4657698	3	1
3510000	0.247	36.6351	4669589	4657716	3	1
3510000	0.250	36.6406	4669590	4657717	3	1
3510000	0.253	36.637	4669591	4657718	3	1
3510000	0.256	36.6466	4669602	4657729	3	1
3510000	0.259	36.4792	4683452	4671579	3	1
3525000	0.220	36.6103	4669549	4657676	3	1
3525000	0.223	36.6072	4669542	4657669	3	1
3525000	0.226	36.616	4669550	4657677	3	1
3525000	0.229	36.6091	4669575	4657702	3	1
3525000	0.232	36.6046	4669578	4657705	3	1
3525000	0.235	36.6112	4669581	4657708	3	1
3525000	0.238	36.6138	4669583	4657710	3	1
3525000	0.241	36.6475	4669569	4657696	3	1
3525000	0.247	36.6387	4669594	4657721	3	1
3525000	0.244	36.6521	4669573	4657700	3	1
3525000	0.250	36.6413	4669602	4657729	3	1
3525000	0.253	36.6377	4669600	4657727	3	1
3525000	0.256	36.6468	4669609	4657736	3	1
3525000	0.259	36.4783	4683449	4671576	3	1
3540000	0.223	36.6088	4669542	4657669	3	1
3540000	0.226	36.6155	4669547	4657674	3	1
3540000	0.229	36.6098	4669571	4657698	3	1
3540000	0.232	36.6041	4669572	4657699	3	1
3540000	0.235	36.6105	4669577	4657704	3	1
3540000	0.238	36.612	4669587	4657714	3	1
3540000	0.241	36.6458	4669574	4657701	3	1
3540000	0.244	36.6545	4669577	4657704	3	1
3540000	0.247	36.6411	4669597	4657724	3	1
3540000	0.253	36.6423	4669603	4657730	3	1
3555000	0.220	36.61	4669548	4657675	3	1
3555000	0.223	36.6017	4669543	4657670	3	1
3540000	0.256	36.6495	4669612	4657739	3	1
3540000	0.259	36.4824	4683453	4671580	3	1
3555000	0.226	36.6084	4669549	4657676	3	1
3555000	0.229	36.6036	4669571	4657698	3	1
3555000	0.232	36.6027	4669573	4657700	3	1
3555000	0.235	36.6086	4669580	4657707	3	1
3555000	0.238	36.6108	4669589	4657716	3	1
3555000	0.241	36.6446	4669578	4657705	3	1
3555000	0.244	36.6511	4669577	4657704	3	1
3555000	0.247	36.638	4669601	4657728	3	1
3555000	0.250	36.6466	4669602	4657729	3	1
3555000	0.253	36.6442	4669597	4657724	3	1
3555000	0.259	36.4829	4683455	4671582	3	1
3555000	0.256	36.6483	4669607	4657734	3	1
3570000	0.220	36.6084	4669550	4657677	3	1
3570000	0.223	36.6024	4669542	4657669	3	1
3570000	0.226	36.6079	4669552	4657679	3	1
3570000	0.229	36.6031	4669570	4657697	3	1
3570000	0.232	36.6039	4669570	4657697	3	1
3570000	0.235	36.6079	4669576	4657703	3	1
3570000	0.238	36.61	4669588	4657715	3	1
3570000	0.241	36.6442	4669580	4657707	3	1
3570000	0.244	36.6528	4669582	4657709	3	1
3570000	0.247	36.6406	4669607	4657734	3	1
3570000	0.250	36.6492	4669608	4657735	3	1
3570000	0.253	36.6468	4669602	4657729	3	1
3570000	0.256	36.6483	4669611	4657738	3	1
3570000	0.259	36.4824	4683460	4671587	3	1
3585000	0.223	36.5974	4669544	4657671	3	1
3585000	0.220	36.6174	4669551	4657678	3	1
3585000	0.226	36.6079	4669548	4657675	3	1
3585000	0.229	36.6058	4669572	4657699	3	1
3585000	0.232	36.6074	4669579	4657706	3	1
3585000	0.235	36.6188	4669577	4657704	3	1
3585000	0.238	36.622	4669592	4657719	3	1
3585000	0.241	36.6494	4669582	4657709	3	1
3585000	0.247	36.6432	4669609	4657736	3	1
3585000	0.244	36.653	4669588	4657715	3	1
3585000	0.250	36.6499	4669609	4657736	3	1
3585000	0.253	36.6473	4669604	4657731	3	1
3585000	0.256	36.6485	4669615	4657742	3	1
3585000	0.259	36.4795	4683464	4671591	3	1
3600000	0.223	36.6418	4669671	4657746	3	1
3600000	0.226	36.6442	4669665	4657740	3	1
3600000	0.229	36.6478	4669674	4657749	3	1
3600000	0.232	36.6574	4669682	4657757	3	1
3600000	0.235	36.6692	4669685	4657760	3	1
3600000	0.244	36.6767	4669673	4657748	3	1
3600000	0.238	36.6639	4669685	4657760	3	1
3600000	0.241	36.6697	4669666	4657741	3	1
3600000	0.247	36.6234	4672423	4660498	3	1
3615000	0.220	36.6411	4669663	4657738	3	1
3600000	0.253	36.67	4669686	4657761	3	1
3615000	0.223	36.6406	4669669	4657744	3	1
3615000	0.226	36.6445	4669663	4657738	3	1
3600000	0.259	36.6623	4669704	4657779	3	1
3615000	0.229	36.6486	4669676	4657751	3	1
3600000	0.256	36.6707	4669704	4657779	3	1
3615000	0.232	36.6572	4669681	4657756	3	1
3615000	0.235	36.6666	4669683	4657758	3	1
3615000	0.238	36.6613	4669680	4657755	3	1
3615000	0.241	36.6682	4669661	4657736	3	1
3615000	0.244	36.6743	4669674	4657749	3	1
3615000	0.247	36.6229	4672426	4660501	3	1
3615000	0.250	36.5493	4686067	4674142	3	1
3630000	0.220	36.6411	4669664	4657739	3	1
3615000	0.253	36.6671	4669688	4657763	3	1
3615000	0.256	36.6673	4669706	4657781	3	1
3615000	0.259	36.6599	4669706	4657781	3	1
3630000	0.223	36.6387	4669668	4657743	3	1
3630000	0.226	36.6471	4669663	4657738	3	1
3630000	0.229	36.6488	4669682	4657757	3	1
3630000	0.235	36.6627	4669678	4657753	3	1
3630000	0.232	36.6589	4669681	4657756	3	1
3630000	0.250	36.5479	4686071	4674146	3	1
3630000	0.253	36.67	4669692	4657767	3	1
3630000	0.244	36.6721	4669674	4657749	3	1
3630000	0.247	36.6239	4672428	4660503	3	1
3630000	0.241	36.6675	4669669	4657744	3	1
3630000	0.238	36.6586	4669684	4657759	3	1
3630000	0.259	36.6594	4669706	4657781	3	1
3630000	0.256	36.6702	4669705	4657780	3	1
3645000	0.220	36.6385	4669668	4657743	3	1
3645000	0.223	36.6392	4669670	4657745	3	1
3645000	0.229	36.6474	4669683	4657758	3	1
3645000	0.232	36.657	4669680	4657755	3	1
3645000	0.226	36.6478	4669665	4657740	3	1
3645000	0.244	36.6697	4669675	4657750	3	1
3645000	0.241	36.6656	4669669	4657744	3	1
3645000	0.238	36.6591	4669683	4657758	3	1
3645000	0.235	36.6618	4669682	4657757	3	1
3645000	0.247	36.6241	4672431	4660506	3	1
3645000	0.250	36.5488	4686075	4674150	3	1
3660000	0.223	36.6406	4669665	4657740	3	1
3645000	0.256	36.6707	4669709	4657784	3	1
